open_time,close_time,open,high,low,close,volume,trades
1742639400000,1742641199999,1996.5,1998.0,1995.5,1995.9,129.5525,95
1742641200000,1742642999999,1995.6,1996.5,1989.5,1993.5,585.3698,346
1742643000000,1742644799999,1993.1,1993.6,1987.1,1989.4,416.4502,329
1742644800000,1742646599999,1989.7,1995.3,1987.8,1992.1,761.6560,568
1742646600000,1742648399999,1992.3,1995.3,1990.0,1994.2,1033.5062,725
1742648400000,1742650199999,1994.1,1996.6,1987.7,1988.5,3273.2520,1975
1742650200000,1742651999999,1988.4,1990.5,1984.7,1989.4,1678.5657,1591
1742652000000,1742653799999,1989.5,1992.0,1987.0,1988.4,1297.2497,1303
1742653800000,1742655599999,1988.3,1988.4,1982.6,1983.4,2541.8729,2008
1742655600000,1742657399999,1983.3,1985.2,1980.4,1982.0,2397.2947,2275
1742657400000,1742659199999,1982.1,1987.4,1980.4,1985.5,1709.1994,1784
1742659200000,1742660999999,1985.5,1988.8,1982.8,1987.7,306.8656,425
1742661000000,1742662799999,1987.7,1988.0,1981.4,1983.9,1448.4649,784
1742662800000,1742664599999,1984.0,1992.5,1984.0,1990.8,871.8457,934
1742664600000,1742666399999,1990.6,1993.6,1990.0,1991.7,489.4063,466
1742666400000,1742668199999,1991.7,1998.3,1990.1,1993.2,1543.4681,976
1742668200000,1742669999999,1993.2,1997.5,1991.8,1994.6,732.1008,588
1742670000000,1742671799999,1994.6,1997.5,1992.8,1995.7,879.7800,328
1742671800000,1742673599999,1995.7,1997.4,1993.1,1995.1,718.7923,381
1742673600000,1742675399999,1995.0,2003.0,1994.9,1997.8,788.7792,713
1742675400000,1742677199999,1998.2,2001.8,1992.4,1992.6,477.6946,400
1742677200000,1742678999999,1992.4,1994.0,1987.8,1991.5,480.2725,691
1742679000000,1742680799999,1991.3,1993.2,1983.0,1985.2,770.1089,525
1742680800000,1742682599999,1985.1,1989.3,1984.5,1984.9,460.5640,368
1742682600000,1742684399999,1984.7,1986.2,1983.2,1984.1,324.8524,180
1742684400000,1742686199999,1983.7,1984.8,1975.3,1978.3,865.9609,970
1742686200000,1742687999999,1978.2,1979.6,1974.0,1979.6,2660.6137,1291
